id,greenhous_temperature_celsius,greenhouse_humidity_percentage,greenhouse_illuminance_lux,online_temperature_celsius,online_humidity_percentage,greenhouse_total_volatile_organic_compounds_ppb,greenhouse_equivalent_co2_ppm,created,stress_risk
449517,13.265239810943603,68.29572296142578,0.0,5.800000190734863,83.0,672.1,1227.5,2021-03-15 21:50:06,0
449569,13.28873872756958,68.25314636230469,0.0,5.900000095367432,83.0,675.8,1228.9,2021-03-15 22:00:06,0
449621,13.294761975606283,68.32498592800565,0.0,6.0,83.0,659.6666666666666,1210.3333333333333,2021-03-15 22:10:05,0
449668,13.262035465240478,68.4014663696289,0.0,6.0,83.0,650.4,1195.5,2021-03-15 22:20:04,0
449720,13.235065460205078,68.41809844970703,0.0,6.0,83.0,658.4,1204.4,2021-03-15 22:30:07,0
449772,13.225719165802,68.40955352783203,0.0,6.0,86.0,672.9,1227.6,2021-03-15 22:40:04,0
449824,13.190619044833714,68.40246666802301,0.0,6.099999904632568,84.0,670.7777777777778,1221.888888888889,2021-03-15 22:50:04,0
449871,13.153887176513672,68.45227813720703,0.0,6.099999904632568,84.0,652.2,1194.0,2021-03-15 23:00:07,0
449923,13.08419189453125,68.48600006103516,0.0,5.900000095367432,86.0,637.1,1173.0,2021-03-15 23:10:04,0
449975,13.047608470916748,68.56717681884766,0.0,5.699999809265137,86.0,646.6,1185.4,2021-03-15 23:20:04,0
450027,13.009036911858452,68.59286244710286,0.0,5.699999809265137,86.0,649.5555555555555,1192.2222222222222,2021-03-15 23:30:06,0
450074,12.945869159698486,68.54840850830078,0.0,5.5,86.0,658.3,1193.0,2021-03-15 23:40:04,0
450126,12.902342224121094,68.6480484008789,0.0,5.900000095367432,85.0,637.2,1166.9,2021-03-15 23:50:03,0
450178,12.906080627441408,68.7708869934082,0.0,5.900000095367432,85.0,633.8,1167.0,2021-03-16 00:00:08,0
450230,12.907564375135632,68.84362284342448,0.0,6.099999904632568,82.0,626.5555555555555,1153.4444444444443,2021-03-16 00:10:04,0
450277,12.900473022460938,68.85008239746094,0.0,6.0,82.0,636.0,1167.4,2021-03-16 00:20:04,0
450329,12.81742582321167,68.7476921081543,0.0,6.0,82.0,638.7,1172.5,2021-03-16 00:30:04,0
450381,12.698329067230224,68.66422271728516,0.0,5.699999809265137,83.0,630.0,1146.1,2021-03-16 00:40:03,0
450433,12.606410450405544,68.76596917046442,0.0,5.400000095367432,84.0,617.6666666666666,1130.888888888889,2021-03-16 00:50:04,0
450480,12.56668186187744,68.91600036621094,0.0,5.400000095367432,84.0,633.1,1152.0,2021-03-16 01:00:07,0
450532,12.492713832855223,68.85435485839844,0.0,5.599999904632568,86.0,630.9,1142.5,2021-03-16 01:10:04,0
450584,12.404058986239964,68.89635043674045,0.0,5.199999809265137,86.0,626.5555555555555,1134.0,2021-03-16 01:20:03,0
450631,12.342344495985245,68.94178771972656,0.0,5.199999809265137,86.0,635.4444444444445,1152.111111111111,2021-03-16 01:30:04,0
450678,12.327954483032226,69.08522033691406,0.0,4.599999904632568,88.0,614.2,1120.2,2021-03-16 01:40:03,0
450730,12.308728218078612,69.20072937011719,0.0,4.599999904632568,88.0,586.2,1084.5,2021-03-16 01:50:03,0
450782,12.34210720062256,69.33028411865234,0.0,4.300000190734863,88.0,597.2,1100.7,2021-03-16 02:00:07,0
450834,12.408509678310818,69.41007063123915,0.0,4.599999904632568,90.0,630.7777777777778,1155.0,2021-03-16 02:10:03,0
